SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,100,Refuse,REFUSE,2022-08-24,3.08,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.38,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.46,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.17,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.74,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.63,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.11,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.52,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.2,Residential
NG,100,Refuse,REFUSE,2022-08-24,11.99,Other Dept
NG,100,Refuse,REFUSE,2022-08-24,0.97,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.58,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.3,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.06,Commercial
27,100,Refuse,REFUSE,2022-08-24,2.37,Commercial
27,100,Refuse,REFUSE,2022-08-24,2.25,Commercial
NG,300,Green,GREEN,2022-08-24,0.67,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.16,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.86,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.77,Commercial
27,100,Refuse,REFUSE,2022-08-24,3.13,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.72,AR
27,100,Refuse,REFUSE,2022-08-24,10.15,Special Ops
27,100,Refuse,REFUSE,2022-08-24,2.08,Commercial
27,100,Refuse,REFUSE,2022-08-24,10.78,Contained
NG,100,Refuse,REFUSE,2022-08-24,8.51,Reciprocal
27,100,Refuse,REFUSE,2022-08-24,0.91,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.99,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.39,Commercial
NG,100,Refuse,REFUSE,2022-08-24,4.23,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.84,Commercial
NG,300,Green,GREEN,2022-08-24,1.23,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.55,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.65,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.16,Commercial
NG,300,Green,GREEN,2022-08-24,5.34,AR
27,100,Refuse,REFUSE,2022-08-24,1.92,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.86,Commercial
27,100,Refuse,REFUSE,2022-08-24,2,Commercial
NG,300,Green,GREEN,2022-08-24,0.52,Commercial
NG,300,Green,GREEN,2022-08-24,0.44,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.9,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.24,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.44,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.28,Residential
NG,200,Recycle,RECYCLE,2022-08-24,4.65,Contained
27,100,Refuse,REFUSE,2022-08-24,0.63,Commercial
27,100,Refuse,REFUSE,2022-08-24,8.69,Special Ops
NG,100,Refuse,REFUSE,2022-08-24,1.29,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.55,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.75,Commercial
NG,100,Refuse,REFUSE,2022-08-24,8.35,Reciprocal
27,100,Refuse,REFUSE,2022-08-24,0.38,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.07,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.27,Commercial
27,100,Refuse,REFUSE,2022-08-24,3.17,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.18,Commercial
27,200,Recycle,RECYCLE,2022-08-24,3.53,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.56,Commercial
NG,200,Recycle,RECYCLE,2022-08-24,6.56,Contained
27,100,Refuse,REFUSE,2022-08-24,9.34,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.63,Commercial
NG,100,Refuse,REFUSE,2022-08-24,11.27,Contained
27,100,Refuse,REFUSE,2022-08-24,0.87,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.78,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.38,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.83,Special Ops
27,200,Recycle,RECYCLE,2022-08-24,0.21,Special Ops
NG,100,Refuse,REFUSE,2022-08-24,2.24,Commercial
NG,100,Refuse,REFUSE,2022-08-24,11.08,Other Dept
27,100,Refuse,REFUSE,2022-08-24,4.95,Residential
NG,100,Refuse,REFUSE,2022-08-24,1.72,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.53,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.65,Residential
27,100,Refuse,REFUSE,2022-08-24,0.54,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.65,Residential
27,100,Refuse,REFUSE,2022-08-24,1.25,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.24,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.69,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.43,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.51,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.37,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.91,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.31,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.4,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.68,Commercial
NG,100,Refuse,REFUSE,2022-08-24,9.19,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.05,Commercial
NG,300,Green,GREEN,2022-08-24,1.74,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.91,Commercial
NG,300,Green,GREEN,2022-08-24,4.16,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.03,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.74,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.7,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.68,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.46,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.81,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.53,Commercial
27,300,Green,GREEN,2022-08-24,1.96,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.18,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.19,Residential
27,100,Refuse,REFUSE,2022-08-24,0.3,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.18,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.24,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.77,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.63,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.99,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.83,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.83,Commercial
27,100,Refuse,REFUSE,2022-08-24,2.37,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.26,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.74,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.24,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.8,Commercial
27,300,Green,GREEN,2022-08-24,2.11,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.31,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.49,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.93,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.29,Commercial
NG,300,Green,GREEN,2022-08-24,0.29,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.85,Commercial
NG,100,Refuse,REFUSE,2022-08-24,5.48,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.18,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.19,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.31,Commercial
NG,300,Green,GREEN,2022-08-24,0.64,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.69,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.14,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.33,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.2,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.1,Commercial
27,300,Green,GREEN,2022-08-24,1.08,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.3,Commercial
NG,100,Refuse,REFUSE,2022-08-24,10.91,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.71,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.12,Commercial
NG,300,Green,GREEN,2022-08-24,0.66,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.91,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.93,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.87,Commercial
NG,200,Recycle,RECYCLE,2022-08-24,3.14,Contained
27,200,Recycle,RECYCLE,2022-08-24,5.55,Contained
27,100,Refuse,REFUSE,2022-08-24,1.09,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.57,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.88,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.83,Commercial
27,100,Refuse,REFUSE,2022-08-24,9.73,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.68,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.74,Commercial
NG,200,Recycle,RECYCLE,2022-08-24,2.98,Contained
27,100,Refuse,REFUSE,2022-08-24,3.36,Contained
NG,100,Refuse,REFUSE,2022-08-24,2.3,Commercial
27,100,Refuse,REFUSE,2022-08-24,4.67,Contained
NG,100,Refuse,REFUSE,2022-08-24,2.41,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.45,Special Ops
NG,100,Refuse,REFUSE,2022-08-24,0.47,Commercial
27,100,Refuse,REFUSE,2022-08-24,13.65,Contained
NG,100,Refuse,REFUSE,2022-08-24,2.28,Commercial
27,300,Green,GREEN,2022-08-24,2.19,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.4,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.45,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.55,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.53,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.98,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.44,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.48,Commercial
27,100,Refuse,REFUSE,2022-08-24,12.58,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.12,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.32,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.79,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.75,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.4,Residential
NG,100,Refuse,REFUSE,2022-08-24,2.14,Commercial
27,100,Refuse,REFUSE,2022-08-24,6.94,Contained
27,100,Refuse,REFUSE,2022-08-24,1.01,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.23,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.83,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.84,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.89,Commercial
27,100,Refuse,REFUSE,2022-08-24,7.58,Residential
NG,100,Refuse,REFUSE,2022-08-24,1.77,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.27,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.83,Commercial
27,300,Green,GREEN,2022-08-24,0.56,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.17,Commercial
NG,100,Refuse,REFUSE,2022-08-24,5.85,Commercial
NG,300,Green,GREEN,2022-08-24,1,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.75,Commercial
NG,300,Green,GREEN,2022-08-24,0.74,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.84,Commercial
NG,300,Green,GREEN,2022-08-24,1.26,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.67,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.97,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.63,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.78,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.79,Commercial
27,200,Recycle,RECYCLE,2022-08-24,6.14,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.13,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.15,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.78,Commercial
27,100,Refuse,REFUSE,2022-08-24,11.5,Contained
NG,200,Recycle,RECYCLE,2022-08-24,1.23,Contained
NG,200,Recycle,RECYCLE,2022-08-24,2.76,Contained
27,200,Recycle,RECYCLE,2022-08-24,4.11,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.3,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.7,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.54,Commercial
27,300,Green,GREEN,2022-08-24,1.33,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.19,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.33,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.57,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.95,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.3,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.45,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.9,AR
27,100,Refuse,REFUSE,2022-08-24,1.06,Residential
27,100,Refuse,REFUSE,2022-08-24,2.22,Residential
NG,100,Refuse,REFUSE,2022-08-24,10.86,Contained
NG,100,Refuse,REFUSE,2022-08-24,3.87,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.99,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.69,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.94,Commercial
27,100,Refuse,REFUSE,2022-08-24,7.18,Contained
27,100,Refuse,REFUSE,2022-08-24,7.97,Contained
27,100,Refuse,REFUSE,2022-08-24,1.52,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.92,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.46,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.69,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.94,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.49,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.54,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.59,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.3,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.39,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.68,Commercial
27,100,Refuse,REFUSE,2022-08-24,3.02,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.75,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.1,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.1,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.64,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.48,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.47,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.76,Commercial
27,300,Green,GREEN,2022-08-24,1.22,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.48,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.4,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.24,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.91,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.35,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.59,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.88,Residential
NG,100,Refuse,REFUSE,2022-08-24,1.7,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.25,Commercial
NG,300,Green,GREEN,2022-08-24,0.19,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.5,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.26,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.27,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.7,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.33,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.14,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.57,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.13,Residential
27,300,Green,GREEN,2022-08-24,0.81,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.28,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.7,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.87,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.36,Commercial
27,300,Green,GREEN,2022-08-24,1.61,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.65,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.14,Commercial
27,100,Refuse,REFUSE,2022-08-24,6.04,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.87,Commercial
NG,300,Green,GREEN,2022-08-24,1.73,Commercial
NG,300,Green,GREEN,2022-08-24,13.94,Contained
27,100,Refuse,REFUSE,2022-08-24,1.62,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.22,Residential
27,300,Green,GREEN,2022-08-24,2.47,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.09,Commercial
27,300,Green,GREEN,2022-08-24,1.51,AR
NG,300,Green,GREEN,2022-08-24,1.13,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.23,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.21,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.54,Residential
NG,100,Refuse,REFUSE,2022-08-24,1.12,Commercial
NG,300,Green,GREEN,2022-08-24,1.08,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.33,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.24,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.72,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.83,Special Ops
NG,100,Refuse,REFUSE,2022-08-24,2.19,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.52,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.85,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.9,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.68,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.58,Commercial
NG,300,Green,GREEN,2022-08-24,0.84,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.16,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.93,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.97,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.37,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.36,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.88,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.32,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.47,Commercial
27,200,Recycle,RECYCLE,2022-08-24,0.22,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.76,Residential
NG,100,Refuse,REFUSE,2022-08-24,3.07,Commercial
27,100,Refuse,REFUSE,2022-08-24,9.08,Special Ops
27,100,Refuse,REFUSE,2022-08-24,1.17,Commercial
27,100,Refuse,REFUSE,2022-08-24,10.12,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.38,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.33,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.78,Commercial
NG,300,Green,GREEN,2022-08-24,0.54,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.23,Residential
27,100,Refuse,REFUSE,2022-08-24,10.91,Contained
27,100,Refuse,REFUSE,2022-08-24,0.42,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.37,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.84,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.61,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.3,Commercial
NG,100,Refuse,REFUSE,2022-08-24,12.1,Contained
27,100,Refuse,REFUSE,2022-08-24,8.25,Special Ops
NG,100,Refuse,REFUSE,2022-08-24,0.86,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.96,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.31,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.19,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.76,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.46,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.01,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.54,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.65,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.33,Commercial
NG,300,Green,GREEN,2022-08-24,3.35,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.1,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.34,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.84,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.05,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.43,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.22,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.31,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.21,Contained
27,200,Recycle,RECYCLE,2022-08-24,5.28,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.96,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.88,Commercial
27,200,Recycle,RECYCLE,2022-08-24,4.7,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.71,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.36,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.21,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.94,Commercial
27,100,Refuse,REFUSE,2022-08-24,10.38,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.1,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.53,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.67,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.34,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.05,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.54,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.43,Residential
NG,100,Refuse,REFUSE,2022-08-24,1.42,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.24,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.39,Commercial
27,100,Refuse,REFUSE,2022-08-24,2.08,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.13,Commercial
27,100,Refuse,REFUSE,2022-08-24,7.28,Contained
27,100,Refuse,REFUSE,2022-08-24,4.49,Contained
NG,100,Refuse,REFUSE,2022-08-24,1,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.01,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.46,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.14,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.69,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.59,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.32,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.35,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.11,Commercial
27,300,Green,GREEN,2022-08-24,0.21,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.65,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.42,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.99,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.3,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.6,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.7,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.39,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.43,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.55,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.84,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.38,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.65,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.53,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.9,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.23,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.13,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.55,Commercial
27,100,Refuse,REFUSE,2022-08-24,1.83,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.16,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.85,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.04,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.21,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.2,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.6,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.91,Commercial
27,300,Green,GREEN,2022-08-24,1.39,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.56,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.43,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.07,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.72,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.51,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.48,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.93,Residential
NG,100,Refuse,REFUSE,2022-08-24,0.63,Commercial
27,300,Green,GREEN,2022-08-24,0.89,Commercial
27,300,Green,GREEN,2022-08-24,0.6,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.54,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.36,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.65,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.78,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.4,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.86,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.08,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.59,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.48,Commercial
NG,100,Refuse,REFUSE,2022-08-24,8.78,Reciprocal
27,100,Refuse,REFUSE,2022-08-24,0.27,Commercial
27,100,Refuse,REFUSE,2022-08-24,11.12,Contained
27,100,Refuse,REFUSE,2022-08-24,2.5,Commercial
NG,100,Refuse,REFUSE,2022-08-24,3.29,Commercial
NG,100,Refuse,REFUSE,2022-08-24,7.21,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.43,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.46,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.17,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.47,Commercial
27,300,Green,GREEN,2022-08-24,0.35,Commercial
NG,100,Refuse,REFUSE,2022-08-24,1.22,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.88,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.37,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.2,Residential
NG,100,Refuse,REFUSE,2022-08-24,8.63,Contained
NG,100,Refuse,REFUSE,2022-08-24,1.21,Commercial
NG,100,Refuse,REFUSE,2022-08-24,4.07,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.51,Commercial
NG,100,Refuse,REFUSE,2022-08-24,0.06,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.7,Commercial
NG,100,Refuse,REFUSE,2022-08-24,2.96,AR
27,100,Refuse,REFUSE,2022-08-24,7.77,Contained
NG,100,Refuse,REFUSE,2022-08-24,0.25,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.17,Commercial
27,100,Refuse,REFUSE,2022-08-24,0.19,Commercial
