SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2021-03-05,9.3,Contained
27,100,Refuse,REFUSE,2021-03-05,8.18,Contained
NG,100,Refuse,REFUSE,2021-03-05,6.7,Uncontained
NG,100,Refuse,REFUSE,2021-03-05,6.3,Uncontained
27,300,Green,GREEN,2021-03-05,0.64,Contained
27,100,Refuse,REFUSE,2021-03-05,8.85,Contained
27,100,Refuse,REFUSE,2021-03-05,2.59,Special Ops
NG,100,Refuse,REFUSE,2021-03-05,8.59,Uncontained
27,100,Refuse,REFUSE,2021-03-05,0.26,AR
27,200,Recycle,RECYCLE,2021-03-05,6.57,Contained
27,200,Recycle,RECYCLE,2021-03-05,1.82,Special Ops
27,100,Refuse,REFUSE,2021-03-05,7.9,Contained
NG,100,Refuse,REFUSE,2021-03-05,2.71,Special Ops
27,200,Recycle,RECYCLE,2021-03-05,4.42,AR
27,200,Recycle,RECYCLE,2021-03-05,5.28,AR
27,200,Recycle,RECYCLE,2021-03-05,5.61,AR
27,200,Recycle,RECYCLE,2021-03-05,5.92,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.26,Contained
27,100,Refuse,REFUSE,2021-03-05,2.23,Special Ops
27,300,Green,GREEN,2021-03-05,0.31,AR
27,100,Refuse,REFUSE,2021-03-05,7.79,Contained
27,100,Refuse,REFUSE,2021-03-05,8.13,Contained
27,100,Refuse,REFUSE,2021-03-05,7.92,Contained
NG,100,Refuse,REFUSE,2021-03-05,8.7,Special Ops
27,100,Refuse,REFUSE,2021-03-05,7.08,Other Dept
27,200,Recycle,RECYCLE,2021-03-05,0.63,Special Ops
NG,300,Green,GREEN,2021-03-05,0.5,Other Dept
27,200,Recycle,RECYCLE,2021-03-05,4.25,Contained
27,100,Refuse,REFUSE,2021-03-05,9,Contained
27,100,Refuse,REFUSE,2021-03-05,6.56,Contained
27,100,Refuse,REFUSE,2021-03-05,8.75,Contained
NG,100,Refuse,REFUSE,2021-03-05,0.85,Special Ops
27,100,Refuse,REFUSE,2021-03-05,1.98,Special Ops
27,100,Refuse,REFUSE,2021-03-05,7.68,Contained
27,100,Refuse,REFUSE,2021-03-05,8.87,Contained
27,100,Refuse,REFUSE,2021-03-05,8.77,Contained
27,100,Refuse,REFUSE,2021-03-05,10.21,Contained
NG,100,Refuse,REFUSE,2021-03-05,0.2,AR
NG,100,Refuse,REFUSE,2021-03-05,2.55,Special Ops
27,100,Refuse,REFUSE,2021-03-05,8.75,Contained
NG,200,Recycle,RECYCLE,2021-03-05,0.73,Special Ops
27,200,Recycle,RECYCLE,2021-03-05,5.6,Special Ops
27,100,Refuse,REFUSE,2021-03-05,7.03,Contained
27,100,Refuse,REFUSE,2021-03-05,8.45,Contained
27,200,Recycle,RECYCLE,2021-03-05,0.59,Special Ops
27,200,Recycle,RECYCLE,2021-03-05,4.27,AR
NG,300,Green,GREEN,2021-03-05,0.4,AR
27,200,Recycle,RECYCLE,2021-03-05,4.96,Contained
27,200,Recycle,RECYCLE,2021-03-05,4.5,AR
27,100,Refuse,REFUSE,2021-03-05,2.28,Non-Profit
27,200,Recycle,RECYCLE,2021-03-05,5.77,Contained
27,200,Recycle,RECYCLE,2021-03-05,6.68,Contained
27,100,Refuse,REFUSE,2021-03-05,7.91,Contained
27,100,Refuse,REFUSE,2021-03-05,4.05,Non-Profit
27,200,Recycle,RECYCLE,2021-03-05,6.59,Contained
27,100,Refuse,REFUSE,2021-03-05,6.41,Special Ops
27,100,Refuse,REFUSE,2021-03-05,0.54,Other Dept
27,100,Refuse,REFUSE,2021-03-05,8.51,Contained
27,100,Refuse,REFUSE,2021-03-05,8.72,Contained
NG,100,Refuse,REFUSE,2021-03-05,3.62,Uncontained
NG,100,Refuse,REFUSE,2021-03-05,5.83,Uncontained
27,100,Refuse,REFUSE,2021-03-05,7.88,Contained
27,100,Refuse,REFUSE,2021-03-05,3.54,AR
NG,100,Refuse,REFUSE,2021-03-05,4.8,Uncontained
NG,100,Refuse,REFUSE,2021-03-05,1.01,Non-Profit
NG,200,Recycle,RECYCLE,2021-03-05,0.99,Special Ops
27,100,Refuse,REFUSE,2021-03-05,11.52,Special Ops
27,100,Refuse,REFUSE,2021-03-05,8.09,Contained
27,100,Refuse,REFUSE,2021-03-05,8.83,Contained
27,100,Refuse,REFUSE,2021-03-05,1.69,Special Ops
27,100,Refuse,REFUSE,2021-03-05,0.94,Special Ops
NG,100,Refuse,REFUSE,2021-03-05,5.08,Uncontained
27,100,Refuse,REFUSE,2021-03-05,10.04,Contained
27,100,Refuse,REFUSE,2021-03-05,7.77,Special Ops
NG,100,Refuse,REFUSE,2021-03-05,1.22,Special Ops
NG,100,Refuse,REFUSE,2021-03-05,0.54,AR
27,100,Refuse,REFUSE,2021-03-05,10.46,Contained
