SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,200,Recycle,RECYCLE,2022-10-31,3.19,AR
27,100,Refuse,REFUSE,2022-10-31,1.14,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,5.74,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,5.14,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,9.72,Contained
NG,100,Refuse,REFUSE,2022-10-31,4.73,Contained
NG,100,Refuse,REFUSE,2022-10-31,8.74,Contained
NG,200,Recycle,RECYCLE,2022-10-31,3.24,Contained
27,100,Refuse,REFUSE,2022-10-31,9.55,Reciprocal
NG,200,Recycle,RECYCLE,2022-10-31,2.05,Contained
NG,100,Refuse,REFUSE,2022-10-31,10.71,Contained
NG,100,Refuse,REFUSE,2022-10-31,6.76,Uncontained
NG,100,Refuse,REFUSE,2022-10-31,9.42,Contained
NG,200,Recycle,RECYCLE,2022-10-31,6.1,Contained
27,100,Refuse,REFUSE,2022-10-31,11.14,Contained
27,100,Refuse,REFUSE,2022-10-31,2.53,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,1.68,AR
NG,100,Refuse,REFUSE,2022-10-31,5.02,Contained
27,100,Refuse,REFUSE,2022-10-31,9.63,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,3.91,Contained
NG,100,Refuse,REFUSE,2022-10-31,4.53,Contained
27,100,Refuse,REFUSE,2022-10-31,2.91,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,0.8,AR
27,100,Refuse,REFUSE,2022-10-31,1.5,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,6.13,Reciprocal
NG,200,Recycle,RECYCLE,2022-10-31,2.97,Contained
NG,100,Refuse,REFUSE,2022-10-31,4.52,Contained
NG,200,Recycle,RECYCLE,2022-10-31,4.23,Contained
NG,200,Recycle,RECYCLE,2022-10-31,0.4,Contained
27,100,Refuse,REFUSE,2022-10-31,8.07,Reciprocal
NG,200,Recycle,RECYCLE,2022-10-31,1.58,Contained
NG,100,Refuse,REFUSE,2022-10-31,3.46,Contained
27,100,Refuse,REFUSE,2022-10-31,5.86,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,1.69,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,8.22,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,9.95,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,1.92,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,5.64,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,0.51,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,10.17,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,9.64,Contained
27,100,Refuse,REFUSE,2022-10-31,12.64,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,8.54,Contained
27,100,Refuse,REFUSE,2022-10-31,0.82,Reciprocal
27,100,Refuse,REFUSE,2022-10-31,4.16,Reciprocal
NG,100,Refuse,REFUSE,2022-10-31,10.57,Contained
27,100,Refuse,REFUSE,2022-10-31,1.47,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.77,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.28,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.1,Commercial
NG,100,Refuse,REFUSE,2022-10-31,3.12,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.57,Commercial
27,302,Food,GREEN,2022-10-31,2.33,Commercial
NG,200,Recycle,RECYCLE,2022-10-31,3.8,AR
27,100,Refuse,REFUSE,2022-10-31,1.7,Commercial
NG,200,Recycle,RECYCLE,2022-10-31,3.56,AR
NG,100,Refuse,REFUSE,2022-10-31,1.32,Commercial
NG,200,Recycle,RECYCLE,2022-10-31,4.08,AR
NG,100,Refuse,REFUSE,2022-10-31,0.13,Commercial
27,100,Refuse,REFUSE,2022-10-31,9.43,Contained
27,100,Refuse,REFUSE,2022-10-31,1.41,Residential
27,100,Refuse,REFUSE,2022-10-31,1.05,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.94,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.52,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.46,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.09,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.3,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.61,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.47,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.86,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.37,Commercial
NG,100,Refuse,REFUSE,2022-10-31,8.92,AR
NG,200,Recycle,RECYCLE,2022-10-31,4,AR
NG,100,Refuse,REFUSE,2022-10-31,0.68,Residential
27,100,Refuse,REFUSE,2022-10-31,1.29,Residential
NG,100,Refuse,REFUSE,2022-10-31,1.15,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.84,Commercial
NG,200,Recycle,RECYCLE,2022-10-31,4.6,AR
NG,100,Refuse,REFUSE,2022-10-31,2.03,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.55,Commercial
NG,100,Refuse,REFUSE,2022-10-31,6.25,Commercial
27,300,Green,GREEN,2022-10-31,2.94,Contained
27,100,Refuse,REFUSE,2022-10-31,1.65,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.22,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.8,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.26,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.31,Residential
NG,100,Refuse,REFUSE,2022-10-31,0.52,Residential
27,100,Refuse,REFUSE,2022-10-31,1.67,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.53,Commercial
27,200,Recycle,RECYCLE,2022-10-31,8.45,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.65,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.18,Residential
27,100,Refuse,REFUSE,2022-10-31,0.66,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.26,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.59,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.04,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.46,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.55,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.13,Commercial
NG,300,Green,GREEN,2022-10-31,0.55,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.95,Residential
NG,100,Refuse,REFUSE,2022-10-31,0.76,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.45,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.32,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.24,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.26,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.28,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.67,Residential
NG,100,Refuse,REFUSE,2022-10-31,2.37,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.97,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.87,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.28,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.01,Commercial
27,200,Recycle,RECYCLE,2022-10-31,5.21,Contained
NG,100,Refuse,REFUSE,2022-10-31,1.65,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.1,Residential
NG,100,Refuse,REFUSE,2022-10-31,0.55,Commercial
27,100,Refuse,REFUSE,2022-10-31,2.42,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.04,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.5,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.9,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.39,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.79,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.86,Commercial
27,200,Recycle,RECYCLE,2022-10-31,6,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.71,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.9,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.61,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.29,Commercial
27,200,Recycle,RECYCLE,2022-10-31,5.22,Contained
27,100,Refuse,REFUSE,2022-10-31,0.62,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.78,Commercial
27,200,Recycle,RECYCLE,2022-10-31,4.65,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.17,Residential
NG,100,Refuse,REFUSE,2022-10-31,1.72,AR
NG,100,Refuse,REFUSE,2022-10-31,2.04,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.42,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.07,Commercial
27,100,Refuse,REFUSE,2022-10-31,10.26,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.93,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.66,Commercial
NG,200,Recycle,RECYCLE,2022-10-31,4.14,AR
27,100,Refuse,REFUSE,2022-10-31,3.62,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.03,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.29,Commercial
NG,200,Recycle,RECYCLE,2022-10-31,4.26,AR
NG,100,Refuse,REFUSE,2022-10-31,1.6,AR
27,100,Refuse,REFUSE,2022-10-31,0.64,Commercial
NG,100,Refuse,REFUSE,2022-10-31,4.89,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.27,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.5,Commercial
27,100,Refuse,REFUSE,2022-10-31,9.84,Special Ops
27,100,Refuse,REFUSE,2022-10-31,1.22,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.48,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.47,Commercial
27,200,Recycle,RECYCLE,2022-10-31,5.44,Contained
27,100,Refuse,REFUSE,2022-10-31,9.28,Contained
27,300,Green,GREEN,2022-10-31,3.4,Residential
27,100,Refuse,REFUSE,2022-10-31,0.43,Residential
27,100,Refuse,REFUSE,2022-10-31,3.36,Contained
NG,100,Refuse,REFUSE,2022-10-31,1.58,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.32,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.82,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.99,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.64,Commercial
27,100,Refuse,REFUSE,2022-10-31,3.55,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.32,Commercial
27,100,Refuse,REFUSE,2022-10-31,10.77,Contained
NG,100,Refuse,REFUSE,2022-10-31,1.98,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.39,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.68,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.34,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.64,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.23,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.01,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.37,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.58,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.82,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.47,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.98,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.37,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.56,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.4,Residential
27,100,Refuse,REFUSE,2022-10-31,1.9,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.45,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.41,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.95,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.6,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.33,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.43,Special Ops
27,100,Refuse,REFUSE,2022-10-31,0.99,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.43,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.45,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.26,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.74,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.7,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.62,Commercial
27,100,Refuse,REFUSE,2022-10-31,9.21,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.75,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.58,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.52,Commercial
27,300,Green,GREEN,2022-10-31,0.56,Commercial
27,100,Refuse,REFUSE,2022-10-31,7.34,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.39,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.58,Commercial
27,200,Recycle,RECYCLE,2022-10-31,2.65,Contained
27,100,Refuse,REFUSE,2022-10-31,0.64,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.99,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.79,Commercial
NG,100,Refuse,REFUSE,2022-10-31,4.08,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.25,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.9,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.33,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.2,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.7,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.84,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.83,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.3,Commercial
NG,300,Green,GREEN,2022-10-31,0.23,Commercial
NG,100,Refuse,REFUSE,2022-10-31,6.17,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.76,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.96,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.33,Residential
27,100,Refuse,REFUSE,2022-10-31,7.78,Contained
NG,100,Refuse,REFUSE,2022-10-31,1.26,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.98,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.62,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.4,Commercial
27,200,Recycle,RECYCLE,2022-10-31,0.12,Special Ops
NG,100,Refuse,REFUSE,2022-10-31,0.55,Commercial
27,100,Refuse,REFUSE,2022-10-31,2.85,Contained
27,100,Refuse,REFUSE,2022-10-31,3.4,Contained
27,100,Refuse,REFUSE,2022-10-31,9.28,Contained
27,100,Refuse,REFUSE,2022-10-31,10.45,Contained
27,100,Refuse,REFUSE,2022-10-31,0.89,Residential
NG,100,Refuse,REFUSE,2022-10-31,2.09,Commercial
27,100,Refuse,REFUSE,2022-10-31,2.61,Residential
27,100,Refuse,REFUSE,2022-10-31,3.53,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.4,Residential
NG,100,Refuse,REFUSE,2022-10-31,1.86,Commercial
27,100,Refuse,REFUSE,2022-10-31,6.56,Contained
27,100,Refuse,REFUSE,2022-10-31,0.16,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.71,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.03,Residential
27,100,Refuse,REFUSE,2022-10-31,0.08,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.02,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.83,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.76,Residential
27,100,Refuse,REFUSE,2022-10-31,0.9,Residential
27,100,Refuse,REFUSE,2022-10-31,0.15,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.83,Commercial
27,300,Green,GREEN,2022-10-31,0.27,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.27,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.19,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.89,Commercial
27,200,Recycle,RECYCLE,2022-10-31,3.74,Contained
27,100,Refuse,REFUSE,2022-10-31,0.46,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.51,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.51,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.05,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.95,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.87,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.33,Residential
27,100,Refuse,REFUSE,2022-10-31,0.92,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.58,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.2,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.34,Commercial
27,100,Refuse,REFUSE,2022-10-31,2.29,Residential
27,100,Refuse,REFUSE,2022-10-31,1.2,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.05,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.37,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.24,Commercial
NG,300,Green,GREEN,2022-10-31,0.62,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.91,Commercial
27,100,Refuse,REFUSE,2022-10-31,4.46,Contained
27,100,Refuse,REFUSE,2022-10-31,8.31,Contained
27,100,Refuse,REFUSE,2022-10-31,9.19,Contained
NG,300,Green,GREEN,2022-10-31,1.06,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.62,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.59,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.31,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.97,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.23,Residential
NG,100,Refuse,REFUSE,2022-10-31,1.06,Commercial
NG,100,Refuse,REFUSE,2022-10-31,2.34,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.83,Commercial
27,100,Refuse,REFUSE,2022-10-31,2.98,Residential
NG,100,Refuse,REFUSE,2022-10-31,2.03,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.49,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.72,Commercial
27,100,Refuse,REFUSE,2022-10-31,3.27,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.95,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.28,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.91,Residential
27,100,Refuse,REFUSE,2022-10-31,0.6,Commercial
27,200,Recycle,RECYCLE,2022-10-31,4.17,Contained
NG,100,Refuse,REFUSE,2022-10-31,1.35,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.35,Commercial
27,100,Refuse,REFUSE,2022-10-31,7.18,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.54,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.74,Commercial
27,100,Refuse,REFUSE,2022-10-31,1.31,Residential
27,200,Recycle,RECYCLE,2022-10-31,3.29,Contained
27,100,Refuse,REFUSE,2022-10-31,7.64,Contained
27,200,Recycle,RECYCLE,2022-10-31,4.12,Contained
NG,100,Refuse,REFUSE,2022-10-31,0.41,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.68,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.73,Commercial
NG,100,Refuse,REFUSE,2022-10-31,3.89,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.2,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.14,Commercial
27,100,Refuse,REFUSE,2022-10-31,0.15,Commercial
NG,100,Refuse,REFUSE,2022-10-31,4.74,Commercial
NG,100,Refuse,REFUSE,2022-10-31,0.5,Commercial
NG,100,Refuse,REFUSE,2022-10-31,1.74,Commercial
27,100,Refuse,REFUSE,2022-10-31,3.99,Commercial
27,100,Refuse,REFUSE,2022-10-31,3.97,Commercial
