SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,200,Recycle,RECYCLE,2022-05-31,4.52,Reciprocal
NG,100,Refuse,REFUSE,2022-05-31,0.62,AR
27,100,Refuse,REFUSE,2022-05-31,2.84,AR
NG,100,Refuse,REFUSE,2022-05-31,6.05,Reciprocal
NG,200,Recycle,RECYCLE,2022-05-31,0.98,Reciprocal
NG,200,Recycle,RECYCLE,2022-05-31,2.44,Reciprocal
27,100,Refuse,REFUSE,2022-05-31,9.49,Contained
27,100,Refuse,REFUSE,2022-05-31,3.33,Contained
27,100,Refuse,REFUSE,2022-05-31,1.07,AR
NG,100,Refuse,REFUSE,2022-05-31,6.37,Reciprocal
27,100,Refuse,REFUSE,2022-05-31,9.63,Contained
27,100,Refuse,REFUSE,2022-05-31,7.88,Contained
NG,200,Recycle,RECYCLE,2022-05-31,3.41,Reciprocal
27,100,Refuse,REFUSE,2022-05-31,8.84,Contained
27,100,Refuse,REFUSE,2022-05-31,7.31,Contained
NG,200,Recycle,RECYCLE,2022-05-31,4.59,Reciprocal
27,100,Refuse,REFUSE,2022-05-31,9.28,Contained
SR,476,Dewatered Sludge,LANDFILL,2022-05-31,24.18,Other Dept
SR,476,Dewatered Sludge,LANDFILL,2022-05-31,24.41,Other Dept
NG,100,Refuse,REFUSE,2022-05-31,0.46,Commercial
27,100,Refuse,REFUSE,2022-05-31,11.25,Contained
27,100,Refuse,REFUSE,2022-05-31,1.04,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.51,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.54,Commercial
NG,300,Green,GREEN,2022-05-31,7.93,Contained
NG,100,Refuse,REFUSE,2022-05-31,1.64,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,3.91,AR
27,100,Refuse,REFUSE,2022-05-31,2.48,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.55,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.64,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.85,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.27,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,5.13,AR
NG,100,Refuse,REFUSE,2022-05-31,2.88,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.61,Commercial
NG,100,Refuse,REFUSE,2022-05-31,2.24,Commercial
27,100,Refuse,REFUSE,2022-05-31,1.1,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.21,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.18,Commercial
27,100,Refuse,REFUSE,2022-05-31,1.42,Commercial
