SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,200,Recycle,RECYCLE,2022-03-31,4.49,Contained
27,100,Refuse,REFUSE,2022-03-31,5.08,Contained
27,200,Recycle,RECYCLE,2022-03-31,2.34,Special Ops
27,200,Recycle,RECYCLE,2022-03-31,2.49,Contained
27,200,Recycle,RECYCLE,2022-03-31,0.74,Special Ops
27,100,Refuse,REFUSE,2022-03-31,8.64,Contained
27,100,Refuse,REFUSE,2022-03-31,11.09,Contained
27,100,Refuse,REFUSE,2022-03-31,0.91,Special Ops
27,200,Recycle,RECYCLE,2022-03-31,5.16,Contained
27,100,Refuse,REFUSE,2022-03-31,8.35,Contained
27,100,Refuse,REFUSE,2022-03-31,10.24,Contained
27,100,Refuse,REFUSE,2022-03-31,9.5,Contained
27,100,Refuse,REFUSE,2022-03-31,7.91,Contained
27,100,Refuse,REFUSE,2022-03-31,7.7,Uncontained
27,200,Recycle,RECYCLE,2022-03-31,4.1,Special Ops
27,100,Refuse,REFUSE,2022-03-31,6.5,Contained
27,100,Refuse,REFUSE,2022-03-31,7,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.73,Contained
27,100,Refuse,REFUSE,2022-03-31,11.7,Contained
27,100,Refuse,REFUSE,2022-03-31,5.51,Uncontained
27,100,Refuse,REFUSE,2022-03-31,8.67,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.6,Contained
27,100,Refuse,REFUSE,2022-03-31,8.43,Contained
27,200,Recycle,RECYCLE,2022-03-31,2.13,Contained
SR,476,Dewatered Sludge,LANDFILL,2022-03-31,23.85,Other Dept
SR,476,Dewatered Sludge,LANDFILL,2022-03-31,23.42,Other Dept
SR,476,Dewatered Sludge,LANDFILL,2022-03-31,24.5,Other Dept
NG,200,Recycle,RECYCLE,2022-03-31,4.9,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,0.92,AR
27,100,Refuse,REFUSE,2022-03-31,1.53,AR
NG,200,Recycle,RECYCLE,2022-03-31,3.39,Reciprocal
27,200,Recycle,RECYCLE,2022-03-31,1.43,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,4.58,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,15.66,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,9.13,Uncontained
27,100,Refuse,REFUSE,2022-03-31,10.25,Contained
NG,200,Recycle,RECYCLE,2022-03-31,5.75,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,5.28,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,10.2,Contained
27,100,Refuse,REFUSE,2022-03-31,11.13,Contained
27,100,Refuse,REFUSE,2022-03-31,8.3,Uncontained
27,100,Refuse,REFUSE,2022-03-31,8.95,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.37,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.03,Contained
27,100,Refuse,REFUSE,2022-03-31,7.87,Contained
27,100,Refuse,REFUSE,2022-03-31,12.06,Uncontained
27,100,Refuse,REFUSE,2022-03-31,9.56,Contained
27,100,Refuse,REFUSE,2022-03-31,9.21,Uncontained
27,100,Refuse,REFUSE,2022-03-31,7.28,Contained
NG,200,Recycle,RECYCLE,2022-03-31,1.39,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,4.2,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,2.81,Reciprocal
