SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2022-02-28,1.29,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.07,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.41,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.61,Commercial
NG,100,Refuse,REFUSE,2022-02-28,1.62,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.56,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.41,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.55,Commercial
NG,100,Refuse,REFUSE,2022-02-28,1.27,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.46,Commercial
27,100,Refuse,REFUSE,2022-02-28,2.82,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.54,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.77,Residential
27,100,Refuse,REFUSE,2022-02-28,0.48,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.28,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.39,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.21,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.72,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.89,Commercial
NG,100,Refuse,REFUSE,2022-02-28,1.7,Residential
27,100,Refuse,REFUSE,2022-02-28,1.16,Commercial
NG,100,Refuse,REFUSE,2022-02-28,2.48,Commercial
27,100,Refuse,REFUSE,2022-02-28,0.61,Commercial
NG,100,Refuse,REFUSE,2022-02-28,1.28,Commercial
NG,100,Refuse,REFUSE,2022-02-28,0.52,Commercial
NG,100,Refuse,REFUSE,2022-02-28,1.51,AR
27,100,Refuse,REFUSE,2022-02-28,0.47,Commercial
27,100,Refuse,REFUSE,2022-02-28,1.14,Commercial
27,100,Refuse,REFUSE,2022-02-28,10.53,Contained
27,100,Refuse,REFUSE,2022-02-28,1.25,Residential
