NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
1.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
10.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
10.47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4515 
11.98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4515 
2.37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4515 
8.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4515 
4.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
4.82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4515 
4.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
5.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
4.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
7.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
6.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
7.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
10.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4515 
0.34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
2.78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4515 
2.78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4515 
4.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
0.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
7.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
0.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4515 
6.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
3.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
9.88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4515 
7.65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
