NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
9.27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
12.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
6.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
5.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
5.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
2.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
2.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
4.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
0.24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4576 
0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4576 
2.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
0.67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
9.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
11.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
5.41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
10.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
1.45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
12.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
6.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
4.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
11.45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
9.24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
1.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
3.23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4576 
10.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
8.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
13.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
2.68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4576 
0.57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4576 
8.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
2.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
10.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
6.17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
5.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
11.51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
5.09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
8.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
4.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
6.84,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4576 
10.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
11.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
4.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
3.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
2.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
2.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
1.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
4.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
0.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
2.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
0.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
11.24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4576 
4.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4576 
9.84,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
10.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
10.38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
12.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
4.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
4.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
10.85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
11.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
10.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
23.77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4576 
0.58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4576 
4.39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4576 
10.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
1.16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4576 
11.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
12.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
2.57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
9.54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
10.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
7.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
5.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
12.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
8.26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
11.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
11.51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
6.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
6.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
1.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
24.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4576 
2.14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4576 
4.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
5.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
10.26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
7.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
5.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
5.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
1.09,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4576 
10.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
1.79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
9.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
0.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4576 
7.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
6.53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4576 
7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
8.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
0.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
9.36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
10.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
4.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
10.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
2.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
11.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
0.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4576 
24.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4576 
0.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
3.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4576 
0.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4576 
0.94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4576 
2.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4576 
0.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
3.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4576 
1.42,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4576 
1.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
4.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.78,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4576 
0.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
