NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
7.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
4.02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
6.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
1.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
6.78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
4.61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
9.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
13.02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
0.71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
5.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
1.92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
0.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
0.42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
1.47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4485 
3.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
1.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
2.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
3.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
9.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
10.99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
3.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4485 
0.96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
6.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
4.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
