NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
0.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
2.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
8.78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4362 
1.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
1.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
1.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
12.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
4.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
2.52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
2.26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4362 
1.53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4362 
1.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
4.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
3.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.81,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
4.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
3.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
1.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
